,item_id,item_name,category,price,order_details_id,order_id,order_date,order_time
4984,111,California Roll,Asian,11.95,9574,4194,3/12/23,2:30:20 PM
4985,111,California Roll,Asian,11.95,9639,4225,3/12/23,8:30:07 PM
4986,111,California Roll,Asian,11.95,9640,4225,3/12/23,8:30:07 PM
4987,111,California Roll,Asian,11.95,9705,4250,3/13/23,3:18:42 PM
4988,111,California Roll,Asian,11.95,9717,4256,3/13/23,5:09:06 PM
4989,111,California Roll,Asian,11.95,9736,4264,3/13/23,5:48:27 PM
4990,111,California Roll,Asian,11.95,9822,4301,3/14/23,12:43:04 PM
4991,111,California Roll,Asian,11.95,9831,4305,3/14/23,1:09:20 PM
4992,111,California Roll,Asian,11.95,9850,4310,3/14/23,1:47:57 PM
4993,111,California Roll,Asian,11.95,9869,4319,3/14/23,4:10:40 PM
4994,111,California Roll,Asian,11.95,9872,4320,3/14/23,4:22:10 PM
4995,111,California Roll,Asian,11.95,9878,4323,3/14/23,4:38:05 PM
4996,111,California Roll,Asian,11.95,9914,4343,3/14/23,7:53:17 PM
4997,111,California Roll,Asian,11.95,9919,4345,3/14/23,8:18:21 PM
4998,111,California Roll,Asian,11.95,9925,4349,3/14/23,8:47:01 PM
4999,111,California Roll,Asian,11.95,9942,4356,3/15/23,11:48:27 AM
5000,111,California Roll,Asian,11.95,9952,4359,3/15/23,12:42:51 PM
5001,111,California Roll,Asian,11.95,10003,4379,3/15/23,4:12:56 PM
5002,111,California Roll,Asian,11.95,10024,4386,3/15/23,5:30:07 PM
5003,111,California Roll,Asian,11.95,10042,4394,3/15/23,6:56:08 PM
5004,111,California Roll,Asian,11.95,10063,4404,3/16/23,11:18:16 AM
5005,111,California Roll,Asian,11.95,10095,4422,3/16/23,1:14:57 PM
5006,111,California Roll,Asian,11.95,10096,4422,3/16/23,1:14:57 PM
5007,111,California Roll,Asian,11.95,10118,4428,3/16/23,2:00:48 PM
5008,111,California Roll,Asian,11.95,10175,4457,3/16/23,6:41:34 PM
5009,111,California Roll,Asian,11.95,10197,4467,3/16/23,8:29:39 PM
5010,111,California Roll,Asian,11.95,10229,4479,3/17/23,1:33:20 PM
5011,111,California Roll,Asian,11.95,10243,4482,3/17/23,1:57:38 PM
5012,111,California Roll,Asian,11.95,10266,4490,3/17/23,3:35:21 PM
5013,111,California Roll,Asian,11.95,10420,4562,3/18/23,1:45:29 PM
5014,111,California Roll,Asian,11.95,10425,4564,3/18/23,2:15:58 PM
5015,111,California Roll,Asian,11.95,10485,4595,3/18/23,8:41:38 PM
5016,111,California Roll,Asian,11.95,10508,4607,3/19/23,11:40:57 AM
5017,111,California Roll,Asian,11.95,10545,4622,3/19/23,2:31:45 PM
5018,111,California Roll,Asian,11.95,10583,4634,3/19/23,5:44:39 PM
5019,111,California Roll,Asian,11.95,10673,4669,3/20/23,12:55:55 PM
5020,111,California Roll,Asian,11.95,10686,4675,3/20/23,1:27:10 PM
5021,111,California Roll,Asian,11.95,10714,4693,3/20/23,5:37:54 PM
5022,111,California Roll,Asian,11.95,10722,4697,3/20/23,6:24:39 PM
5023,111,California Roll,Asian,11.95,10724,4698,3/20/23,6:29:47 PM
5024,111,California Roll,Asian,11.95,10758,4711,3/20/23,7:52:39 PM
5025,111,California Roll,Asian,11.95,10784,4725,3/20/23,10:20:00 PM
5026,111,California Roll,Asian,11.95,10852,4750,3/21/23,3:17:26 PM
5027,111,California Roll,Asian,11.95,10945,4793,3/22/23,2:56:38 PM
5028,111,California Roll,Asian,11.95,10986,4811,3/22/23,7:34:54 PM
5029,111,California Roll,Asian,11.95,11054,4841,3/23/23,1:45:24 PM
5030,111,California Roll,Asian,11.95,11097,4863,3/23/23,6:18:12 PM
5031,111,California Roll,Asian,11.95,11107,4868,3/23/23,7:39:40 PM
5032,111,California Roll,Asian,11.95,11172,4901,3/24/23,2:42:01 PM
5033,111,California Roll,Asian,11.95,11197,4912,3/24/23,4:58:45 PM
5034,111,California Roll,Asian,11.95,11258,4941,3/25/23,11:32:56 AM
5035,111,California Roll,Asian,11.95,11364,4991,3/25/23,9:09:19 PM
5036,111,California Roll,Asian,11.95,11443,5029,3/26/23,3:55:20 PM
5037,111,California Roll,Asian,11.95,11465,5038,3/26/23,5:12:05 PM
5038,111,California Roll,Asian,11.95,11521,5066,3/27/23,12:20:59 PM
5039,111,California Roll,Asian,11.95,11545,5077,3/27/23,1:21:18 PM
5040,111,California Roll,Asian,11.95,11662,5125,3/27/23,9:08:30 PM
5041,111,California Roll,Asian,11.95,11694,5138,3/28/23,12:40:47 PM
5042,111,California Roll,Asian,11.95,11707,5144,3/28/23,1:58:24 PM
5043,111,California Roll,Asian,11.95,11785,5181,3/28/23,7:54:39 PM
5044,111,California Roll,Asian,11.95,11864,5209,3/29/23,2:40:49 PM
5045,111,California Roll,Asian,11.95,11932,5240,3/29/23,7:43:26 PM
5046,111,California Roll,Asian,11.95,11962,5255,3/30/23,12:30:24 PM
5047,111,California Roll,Asian,11.95,11987,5266,3/30/23,1:53:43 PM
5048,111,California Roll,Asian,11.95,12100,5317,3/31/23,1:04:13 PM
5049,111,California Roll,Asian,11.95,12118,5322,3/31/23,1:35:58 PM
5050,111,California Roll,Asian,11.95,12133,5328,3/31/23,2:23:57 PM
5051,111,California Roll,Asian,11.95,12138,5330,3/31/23,2:48:47 PM
5052,111,California Roll,Asian,11.95,12196,5356,3/31/23,6:52:00 PM
5053,111,California Roll,Asian,11.95,12222,5366,3/31/23,9:01:41 PM
5054,111,California Roll,Asian,11.95,12223,5366,3/31/23,9:01:41 PM
5055,112,Salmon Roll,Asian,14.95,87,35,1/1/23,4:32:04 PM
5056,112,Salmon Roll,Asian,14.95,124,51,1/1/23,6:48:28 PM
5057,112,Salmon Roll,Asian,14.95,128,53,1/1/23,6:54:17 PM
5058,112,Salmon Roll,Asian,14.95,141,59,1/1/23,7:40:08 PM
5059,112,Salmon Roll,Asian,14.95,149,63,1/1/23,8:51:42 PM
5060,112,Salmon Roll,Asian,14.95,151,65,1/1/23,9:16:00 PM
5061,112,Salmon Roll,Asian,14.95,187,79,1/2/23,12:29:11 PM
5062,112,Salmon Roll,Asian,14.95,348,144,1/3/23,1:44:28 PM
5063,112,Salmon Roll,Asian,14.95,449,190,1/3/23,8:14:23 PM
5064,112,Salmon Roll,Asian,14.95,478,203,1/4/23,11:30:48 AM
5065,112,Salmon Roll,Asian,14.95,522,223,1/4/23,4:08:20 PM
5066,112,Salmon Roll,Asian,14.95,586,256,1/5/23,11:56:06 AM
5067,112,Salmon Roll,Asian,14.95,651,287,1/5/23,5:30:09 PM
5068,112,Salmon Roll,Asian,14.95,701,308,1/5/23,9:59:46 PM
5069,112,Salmon Roll,Asian,14.95,725,317,1/6/23,12:31:00 PM
5070,112,Salmon Roll,Asian,14.95,757,330,1/6/23,1:27:11 PM
5071,112,Salmon Roll,Asian,14.95,886,390,1/7/23,1:15:32 PM
5072,112,Salmon Roll,Asian,14.95,902,394,1/7/23,2:02:18 PM
5073,112,Salmon Roll,Asian,14.95,960,420,1/7/23,7:04:40 PM
5074,112,Salmon Roll,Asian,14.95,992,435,1/8/23,12:06:09 PM
5075,112,Salmon Roll,Asian,14.95,996,436,1/8/23,12:07:21 PM
5076,112,Salmon Roll,Asian,14.95,1041,448,1/8/23,1:03:34 PM
5077,112,Salmon Roll,Asian,14.95,1110,483,1/8/23,5:54:05 PM
5078,112,Salmon Roll,Asian,14.95,1145,499,1/8/23,9:10:46 PM
5079,112,Salmon Roll,Asian,14.95,1334,592,1/10/23,5:41:55 PM
5080,112,Salmon Roll,Asian,14.95,1341,596,1/10/23,6:24:07 PM
5081,112,Salmon Roll,Asian,14.95,1383,615,1/10/23,8:14:03 PM
5082,112,Salmon Roll,Asian,14.95,1417,629,1/10/23,10:48:39 PM
5083,112,Salmon Roll,Asian,14.95,1440,639,1/11/23,1:23:21 PM
5084,112,Salmon Roll,Asian,14.95,1554,694,1/12/23,1:30:47 PM
5085,112,Salmon Roll,Asian,14.95,1562,698,1/12/23,2:08:16 PM
5086,112,Salmon Roll,Asian,14.95,1593,711,1/12/23,4:21:10 PM
5087,112,Salmon Roll,Asian,14.95,1614,720,1/12/23,5:53:59 PM
5088,112,Salmon Roll,Asian,14.95,1647,735,1/12/23,8:35:34 PM
5089,112,Salmon Roll,Asian,14.95,1648,735,1/12/23,8:35:34 PM
5090,112,Salmon Roll,Asian,14.95,1686,750,1/13/23,2:48:09 PM
5091,112,Salmon Roll,Asian,14.95,1697,754,1/13/23,3:47:56 PM
5092,112,Salmon Roll,Asian,14.95,1737,773,1/13/23,6:18:15 PM
5093,112,Salmon Roll,Asian,14.95,1742,775,1/13/23,6:42:12 PM
5094,112,Salmon Roll,Asian,14.95,1798,799,1/14/23,12:51:29 PM
5095,112,Salmon Roll,Asian,14.95,1831,812,1/14/23,3:37:45 PM
5096,112,Salmon Roll,Asian,14.95,1843,818,1/14/23,5:15:50 PM
5097,112,Salmon Roll,Asian,14.95,1966,874,1/15/23,3:20:36 PM
5098,112,Salmon Roll,Asian,14.95,2026,904,1/15/23,8:07:01 PM
5099,112,Salmon Roll,Asian,14.95,2043,912,1/16/23,11:39:48 AM
5100,112,Salmon Roll,Asian,14.95,2091,930,1/16/23,3:00:11 PM
5101,112,Salmon Roll,Asian,14.95,2111,940,1/16/23,5:05:08 PM
5102,112,Salmon Roll,Asian,14.95,2130,948,1/16/23,6:42:17 PM
5103,112,Salmon Roll,Asian,14.95,2162,962,1/16/23,7:55:17 PM
5104,112,Salmon Roll,Asian,14.95,2191,977,1/17/23,12:01:58 PM
5105,112,Salmon Roll,Asian,14.95,2267,1011,1/17/23,7:20:20 PM
5106,112,Salmon Roll,Asian,14.95,2283,1018,1/17/23,8:38:50 PM
5107,112,Salmon Roll,Asian,14.95,2298,1025,1/17/23,9:49:00 PM
5108,112,Salmon Roll,Asian,14.95,2342,1042,1/18/23,2:06:19 PM
5109,112,Salmon Roll,Asian,14.95,2396,1066,1/18/23,6:10:50 PM
5110,112,Salmon Roll,Asian,14.95,2407,1071,1/18/23,6:27:40 PM
5111,112,Salmon Roll,Asian,14.95,2477,1096,1/19/23,12:56:45 PM
5112,112,Salmon Roll,Asian,14.95,2505,1109,1/19/23,4:20:22 PM
5113,112,Salmon Roll,Asian,14.95,2529,1120,1/19/23,5:46:46 PM
5114,112,Salmon Roll,Asian,14.95,2544,1127,1/19/23,6:53:52 PM
5115,112,Salmon Roll,Asian,14.95,2550,1129,1/19/23,7:00:20 PM
5116,112,Salmon Roll,Asian,14.95,2561,1133,1/19/23,7:59:17 PM
5117,112,Salmon Roll,Asian,14.95,2563,1134,1/19/23,8:05:41 PM
5118,112,Salmon Roll,Asian,14.95,2635,1160,1/20/23,2:14:54 PM
5119,112,Salmon Roll,Asian,14.95,2640,1164,1/20/23,3:13:31 PM
5120,112,Salmon Roll,Asian,14.95,2755,1219,1/21/23,3:13:10 PM
5121,112,Salmon Roll,Asian,14.95,2778,1230,1/21/23,4:38:28 PM
5122,112,Salmon Roll,Asian,14.95,2794,1235,1/21/23,5:55:58 PM
5123,112,Salmon Roll,Asian,14.95,2864,1265,1/22/23,12:59:26 PM
5124,112,Salmon Roll,Asian,14.95,2871,1267,1/22/23,1:01:27 PM
5125,112,Salmon Roll,Asian,14.95,2925,1290,1/22/23,5:17:19 PM
5126,112,Salmon Roll,Asian,14.95,2934,1293,1/22/23,5:37:59 PM
5127,112,Salmon Roll,Asian,14.95,3001,1323,1/23/23,11:45:37 AM
5128,112,Salmon Roll,Asian,14.95,3010,1325,1/23/23,11:50:45 AM
5129,112,Salmon Roll,Asian,14.95,3018,1331,1/23/23,12:54:56 PM
5130,112,Salmon Roll,Asian,14.95,3021,1332,1/23/23,12:55:29 PM
5131,112,Salmon Roll,Asian,14.95,3023,1333,1/23/23,12:57:07 PM
5132,112,Salmon Roll,Asian,14.95,3080,1363,1/23/23,5:46:45 PM
5133,112,Salmon Roll,Asian,14.95,3132,1385,1/23/23,8:57:30 PM
5134,112,Salmon Roll,Asian,14.95,3176,1408,1/24/23,4:05:14 PM
5135,112,Salmon Roll,Asian,14.95,3226,1429,1/24/23,7:36:22 PM
5136,112,Salmon Roll,Asian,14.95,3279,1451,1/24/23,9:23:59 PM
5137,112,Salmon Roll,Asian,14.95,3295,1457,1/25/23,1:35:53 PM
5138,112,Salmon Roll,Asian,14.95,3363,1488,1/25/23,7:49:28 PM
5139,112,Salmon Roll,Asian,14.95,3419,1509,1/26/23,1:08:25 PM
5140,112,Salmon Roll,Asian,14.95,3457,1533,1/26/23,4:08:02 PM
5141,112,Salmon Roll,Asian,14.95,3552,1575,1/27/23,3:37:13 PM
5142,112,Salmon Roll,Asian,14.95,3555,1577,1/27/23,3:48:27 PM
5143,112,Salmon Roll,Asian,14.95,3571,1584,1/27/23,5:08:55 PM
5144,112,Salmon Roll,Asian,14.95,3609,1600,1/27/23,6:37:54 PM
5145,112,Salmon Roll,Asian,14.95,3629,1611,1/27/23,9:03:04 PM
5146,112,Salmon Roll,Asian,14.95,3672,1632,1/28/23,12:20:31 PM
5147,112,Salmon Roll,Asian,14.95,3734,1656,1/28/23,6:15:57 PM
5148,112,Salmon Roll,Asian,14.95,3743,1659,1/28/23,6:48:06 PM
5149,112,Salmon Roll,Asian,14.95,3852,1714,1/29/23,7:34:31 PM
5150,112,Salmon Roll,Asian,14.95,3857,1716,1/29/23,8:05:12 PM
5151,112,Salmon Roll,Asian,14.95,3875,1726,1/29/23,10:44:10 PM
5152,112,Salmon Roll,Asian,14.95,4012,1791,1/30/23,10:46:02 PM
5153,112,Salmon Roll,Asian,14.95,4118,1829,1/31/23,7:15:50 PM
5154,112,Salmon Roll,Asian,14.95,4131,1835,1/31/23,8:28:11 PM
5155,112,Salmon Roll,Asian,14.95,4151,1844,1/31/23,10:09:40 PM
5156,112,Salmon Roll,Asian,14.95,4261,1890,2/1/23,5:09:36 PM
5157,112,Salmon Roll,Asian,14.95,4277,1897,2/1/23,5:32:37 PM
5158,112,Salmon Roll,Asian,14.95,4302,1912,2/1/23,7:01:32 PM
5159,112,Salmon Roll,Asian,14.95,4378,1948,2/2/23,1:13:28 PM
5160,112,Salmon Roll,Asian,14.95,4385,1954,2/2/23,1:53:10 PM
5161,112,Salmon Roll,Asian,14.95,4395,1957,2/2/23,2:50:01 PM
5162,112,Salmon Roll,Asian,14.95,4425,1967,2/2/23,4:41:43 PM
5163,112,Salmon Roll,Asian,14.95,4500,1999,2/3/23,12:07:51 PM
5164,112,Salmon Roll,Asian,14.95,4507,2000,2/3/23,12:14:27 PM
5165,112,Salmon Roll,Asian,14.95,4599,2039,2/3/23,5:36:07 PM
5166,112,Salmon Roll,Asian,14.95,4619,2050,2/3/23,7:20:46 PM
5167,112,Salmon Roll,Asian,14.95,4636,2056,2/3/23,9:05:04 PM
5168,112,Salmon Roll,Asian,14.95,4689,2075,2/4/23,2:03:04 PM
5169,112,Salmon Roll,Asian,14.95,4703,2081,2/4/23,3:14:39 PM
5170,112,Salmon Roll,Asian,14.95,4704,2081,2/4/23,3:14:39 PM
5171,112,Salmon Roll,Asian,14.95,4706,2082,2/4/23,3:16:20 PM
5172,112,Salmon Roll,Asian,14.95,4733,2096,2/4/23,6:11:16 PM
5173,112,Salmon Roll,Asian,14.95,4840,2141,2/5/23,5:00:13 PM
5174,112,Salmon Roll,Asian,14.95,4935,2186,2/6/23,1:03:16 PM
5175,112,Salmon Roll,Asian,14.95,4948,2188,2/6/23,1:13:33 PM
5176,112,Salmon Roll,Asian,14.95,4949,2188,2/6/23,1:13:33 PM
5177,112,Salmon Roll,Asian,14.95,4958,2191,2/6/23,1:19:59 PM
5178,112,Salmon Roll,Asian,14.95,4992,2206,2/6/23,4:59:29 PM
5179,112,Salmon Roll,Asian,14.95,5037,2229,2/6/23,8:16:54 PM
5180,112,Salmon Roll,Asian,14.95,5234,2317,2/8/23,2:49:35 PM
5181,112,Salmon Roll,Asian,14.95,5276,2336,2/8/23,6:24:31 PM
5182,112,Salmon Roll,Asian,14.95,5310,2352,2/8/23,10:21:27 PM
5183,112,Salmon Roll,Asian,14.95,5346,2367,2/9/23,1:08:29 PM
5184,112,Salmon Roll,Asian,14.95,5427,2398,2/9/23,6:53:44 PM
5185,112,Salmon Roll,Asian,14.95,5523,2442,2/10/23,4:49:38 PM
5186,112,Salmon Roll,Asian,14.95,5535,2448,2/10/23,5:26:11 PM
5187,112,Salmon Roll,Asian,14.95,5553,2456,2/10/23,7:19:00 PM
5188,112,Salmon Roll,Asian,14.95,5623,2491,2/11/23,2:00:00 PM
5189,112,Salmon Roll,Asian,14.95,5675,2515,2/11/23,6:46:12 PM
5190,112,Salmon Roll,Asian,14.95,5700,2524,2/11/23,7:31:47 PM
5191,112,Salmon Roll,Asian,14.95,5714,2530,2/11/23,8:11:26 PM
5192,112,Salmon Roll,Asian,14.95,5717,2531,2/11/23,8:22:03 PM
5193,112,Salmon Roll,Asian,14.95,5759,2548,2/12/23,12:48:03 PM
5194,112,Salmon Roll,Asian,14.95,5812,2577,2/12/23,5:21:15 PM
5195,112,Salmon Roll,Asian,14.95,5951,2636,2/13/23,6:10:11 PM
5196,112,Salmon Roll,Asian,14.95,5991,2654,2/13/23,9:05:06 PM
5197,112,Salmon Roll,Asian,14.95,5992,2655,2/13/23,9:34:36 PM
5198,112,Salmon Roll,Asian,14.95,5999,2658,2/13/23,9:59:50 PM
5199,112,Salmon Roll,Asian,14.95,6034,2675,2/14/23,2:41:49 PM
5200,112,Salmon Roll,Asian,14.95,6054,2685,2/14/23,5:15:58 PM
5201,112,Salmon Roll,Asian,14.95,6057,2687,2/14/23,5:31:20 PM
5202,112,Salmon Roll,Asian,14.95,6062,2690,2/14/23,5:49:26 PM
5203,112,Salmon Roll,Asian,14.95,6105,2707,2/14/23,7:35:46 PM
5204,112,Salmon Roll,Asian,14.95,6216,2752,2/15/23,5:29:20 PM
5205,112,Salmon Roll,Asian,14.95,6253,2768,2/15/23,7:59:22 PM
5206,112,Salmon Roll,Asian,14.95,6284,2781,2/16/23,11:47:04 AM
5207,112,Salmon Roll,Asian,14.95,6294,2784,2/16/23,12:16:21 PM
5208,112,Salmon Roll,Asian,14.95,6307,2787,2/16/23,12:23:23 PM
5209,112,Salmon Roll,Asian,14.95,6340,2803,2/16/23,4:23:34 PM
5210,112,Salmon Roll,Asian,14.95,6512,2882,2/17/23,9:30:31 PM
5211,112,Salmon Roll,Asian,14.95,6574,2907,2/18/23,1:51:14 PM
5212,112,Salmon Roll,Asian,14.95,6592,2915,2/18/23,4:34:02 PM
5213,112,Salmon Roll,Asian,14.95,6658,2941,2/18/23,8:27:48 PM
5214,112,Salmon Roll,Asian,14.95,6671,2944,2/18/23,9:17:25 PM
5215,112,Salmon Roll,Asian,14.95,6673,2945,2/18/23,9:30:26 PM
5216,112,Salmon Roll,Asian,14.95,6677,2947,2/18/23,10:15:02 PM
5217,112,Salmon Roll,Asian,14.95,6679,2948,2/18/23,10:40:30 PM
5218,112,Salmon Roll,Asian,14.95,6680,2948,2/18/23,10:40:30 PM
5219,112,Salmon Roll,Asian,14.95,6683,2949,2/19/23,11:15:43 AM
5220,112,Salmon Roll,Asian,14.95,6767,2987,2/19/23,5:41:19 PM
5221,112,Salmon Roll,Asian,14.95,6800,3002,2/19/23,9:27:34 PM
5222,112,Salmon Roll,Asian,14.95,6888,3040,2/20/23,4:09:58 PM
5223,112,Salmon Roll,Asian,14.95,6947,3066,2/20/23,8:12:43 PM
5224,112,Salmon Roll,Asian,14.95,6995,3085,2/21/23,12:49:36 PM
5225,112,Salmon Roll,Asian,14.95,7047,3108,2/21/23,5:28:57 PM
5226,112,Salmon Roll,Asian,14.95,7090,3130,2/21/23,9:59:36 PM
5227,112,Salmon Roll,Asian,14.95,7109,3137,2/22/23,12:40:49 PM
5228,112,Salmon Roll,Asian,14.95,7115,3138,2/22/23,1:02:28 PM
5229,112,Salmon Roll,Asian,14.95,7129,3144,2/22/23,3:26:04 PM
5230,112,Salmon Roll,Asian,14.95,7152,3152,2/22/23,4:42:27 PM
5231,112,Salmon Roll,Asian,14.95,7154,3153,2/22/23,5:00:52 PM
5232,112,Salmon Roll,Asian,14.95,7168,3161,2/22/23,7:53:24 PM
5233,112,Salmon Roll,Asian,14.95,7172,3162,2/22/23,8:40:55 PM
5234,112,Salmon Roll,Asian,14.95,7196,3173,2/23/23,11:54:41 AM
5235,112,Salmon Roll,Asian,14.95,7221,3186,2/23/23,1:22:54 PM
5236,112,Salmon Roll,Asian,14.95,7247,3192,2/23/23,3:19:27 PM
5237,112,Salmon Roll,Asian,14.95,7251,3195,2/23/23,4:24:11 PM
5238,112,Salmon Roll,Asian,14.95,7371,3248,2/24/23,3:00:06 PM
5239,112,Salmon Roll,Asian,14.95,7381,3253,2/24/23,4:33:11 PM
5240,112,Salmon Roll,Asian,14.95,7405,3262,2/24/23,6:05:09 PM
5241,112,Salmon Roll,Asian,14.95,7474,3292,2/25/23,12:39:18 PM
5242,112,Salmon Roll,Asian,14.95,7484,3294,2/25/23,12:43:23 PM
5243,112,Salmon Roll,Asian,14.95,7509,3307,2/25/23,2:43:41 PM
5244,112,Salmon Roll,Asian,14.95,7528,3314,2/25/23,3:54:56 PM
5245,112,Salmon Roll,Asian,14.95,7548,3323,2/25/23,5:45:10 PM
5246,112,Salmon Roll,Asian,14.95,7595,3349,2/26/23,12:12:46 PM
5247,112,Salmon Roll,Asian,14.95,7597,3350,2/26/23,12:16:27 PM
5248,112,Salmon Roll,Asian,14.95,7613,3355,2/26/23,1:04:26 PM
5249,112,Salmon Roll,Asian,14.95,7636,3363,2/26/23,1:52:23 PM
5250,112,Salmon Roll,Asian,14.95,7698,3390,2/26/23,6:26:17 PM
5251,112,Salmon Roll,Asian,14.95,7744,3410,2/27/23,12:33:50 PM
5252,112,Salmon Roll,Asian,14.95,7756,3414,2/27/23,12:56:47 PM
5253,112,Salmon Roll,Asian,14.95,7781,3423,2/27/23,2:09:03 PM
5254,112,Salmon Roll,Asian,14.95,7803,3431,2/27/23,4:27:45 PM
5255,112,Salmon Roll,Asian,14.95,7817,3437,2/27/23,5:15:48 PM
5256,112,Salmon Roll,Asian,14.95,7876,3460,2/27/23,7:14:07 PM
5257,112,Salmon Roll,Asian,14.95,7905,3473,2/28/23,11:49:43 AM
5258,112,Salmon Roll,Asian,14.95,7917,3476,2/28/23,12:08:55 PM
5259,112,Salmon Roll,Asian,14.95,7942,3490,2/28/23,3:26:21 PM
5260,112,Salmon Roll,Asian,14.95,7944,3491,2/28/23,3:44:50 PM
5261,112,Salmon Roll,Asian,14.95,7949,3493,2/28/23,4:30:08 PM
5262,112,Salmon Roll,Asian,14.95,7978,3503,2/28/23,6:15:31 PM
5263,112,Salmon Roll,Asian,14.95,8038,3527,2/28/23,9:30:14 PM
5264,112,Salmon Roll,Asian,14.95,8064,3538,3/1/23,1:25:47 PM
5265,112,Salmon Roll,Asian,14.95,8130,3571,3/1/23,7:56:35 PM
5266,112,Salmon Roll,Asian,14.95,8148,3580,3/2/23,11:49:24 AM
5267,112,Salmon Roll,Asian,14.95,8171,3587,3/2/23,12:39:13 PM
5268,112,Salmon Roll,Asian,14.95,8193,3594,3/2/23,1:22:54 PM
5269,112,Salmon Roll,Asian,14.95,8203,3601,3/2/23,2:04:41 PM
5270,112,Salmon Roll,Asian,14.95,8274,3633,3/2/23,9:03:49 PM
5271,112,Salmon Roll,Asian,14.95,8283,3636,3/2/23,9:34:03 PM
5272,112,Salmon Roll,Asian,14.95,8409,3685,3/3/23,8:05:12 PM
5273,112,Salmon Roll,Asian,14.95,8413,3688,3/3/23,8:46:18 PM
5274,112,Salmon Roll,Asian,14.95,8427,3692,3/4/23,11:31:04 AM
5275,112,Salmon Roll,Asian,14.95,8471,3710,3/4/23,1:48:40 PM
5276,112,Salmon Roll,Asian,14.95,8531,3735,3/4/23,6:25:22 PM
5277,112,Salmon Roll,Asian,14.95,8562,3749,3/4/23,9:02:21 PM
5278,112,Salmon Roll,Asian,14.95,8577,3756,3/5/23,12:30:24 PM
5279,112,Salmon Roll,Asian,14.95,8588,3765,3/5/23,1:21:27 PM
5280,112,Salmon Roll,Asian,14.95,8610,3774,3/5/23,1:47:15 PM
5281,112,Salmon Roll,Asian,14.95,8646,3788,3/5/23,4:07:50 PM
5282,112,Salmon Roll,Asian,14.95,8651,3789,3/5/23,4:12:54 PM
5283,112,Salmon Roll,Asian,14.95,8658,3793,3/5/23,5:04:01 PM
5284,112,Salmon Roll,Asian,14.95,8699,3812,3/5/23,8:58:09 PM
5285,112,Salmon Roll,Asian,14.95,8725,3824,3/6/23,12:37:22 PM
5286,112,Salmon Roll,Asian,14.95,8804,3861,3/6/23,7:15:15 PM
5287,112,Salmon Roll,Asian,14.95,8817,3866,3/6/23,8:01:26 PM
5288,112,Salmon Roll,Asian,14.95,8849,3880,3/7/23,11:38:08 AM
5289,112,Salmon Roll,Asian,14.95,8893,3897,3/7/23,4:14:53 PM
5290,112,Salmon Roll,Asian,14.95,8914,3905,3/7/23,5:39:40 PM
5291,112,Salmon Roll,Asian,14.95,8921,3910,3/7/23,6:30:46 PM
5292,112,Salmon Roll,Asian,14.95,8963,3927,3/7/23,8:57:08 PM
5293,112,Salmon Roll,Asian,14.95,8974,3933,3/7/23,10:18:41 PM
5294,112,Salmon Roll,Asian,14.95,8981,3935,3/7/23,10:42:37 PM
5295,112,Salmon Roll,Asian,14.95,9061,3973,3/8/23,5:34:55 PM
5296,112,Salmon Roll,Asian,14.95,9143,4010,3/9/23,1:07:43 PM
5297,112,Salmon Roll,Asian,14.95,9144,4010,3/9/23,1:07:43 PM
5298,112,Salmon Roll,Asian,14.95,9323,4082,3/10/23,2:53:14 PM
5299,112,Salmon Roll,Asian,14.95,9334,4088,3/10/23,3:48:01 PM
5300,112,Salmon Roll,Asian,14.95,9356,4097,3/10/23,5:57:38 PM
5301,112,Salmon Roll,Asian,14.95,9377,4107,3/10/23,8:17:32 PM
5302,112,Salmon Roll,Asian,14.95,9403,4120,3/11/23,12:31:01 PM
5303,112,Salmon Roll,Asian,14.95,9456,4138,3/11/23,2:39:14 PM
5304,112,Salmon Roll,Asian,14.95,9531,4177,3/12/23,11:26:04 AM
5305,112,Salmon Roll,Asian,14.95,9534,4178,3/12/23,11:37:02 AM
5306,112,Salmon Roll,Asian,14.95,9575,4194,3/12/23,2:30:20 PM
5307,112,Salmon Roll,Asian,14.95,9578,4195,3/12/23,2:47:42 PM
5308,112,Salmon Roll,Asian,14.95,9597,4205,3/12/23,4:23:53 PM
5309,112,Salmon Roll,Asian,14.95,9603,4207,3/12/23,4:39:49 PM
5310,112,Salmon Roll,Asian,14.95,9618,4213,3/12/23,6:08:25 PM
5311,112,Salmon Roll,Asian,14.95,9623,4216,3/12/23,6:23:38 PM
5312,112,Salmon Roll,Asian,14.95,9642,4227,3/12/23,10:03:24 PM
5313,112,Salmon Roll,Asian,14.95,9670,4235,3/13/23,12:43:20 PM
5314,112,Salmon Roll,Asian,14.95,9679,4238,3/13/23,12:57:25 PM
5315,112,Salmon Roll,Asian,14.95,9681,4239,3/13/23,12:58:26 PM
5316,112,Salmon Roll,Asian,14.95,9752,4270,3/13/23,6:48:09 PM
5317,112,Salmon Roll,Asian,14.95,9759,4273,3/13/23,7:13:52 PM
5318,112,Salmon Roll,Asian,14.95,9832,4305,3/14/23,1:09:20 PM
5319,112,Salmon Roll,Asian,14.95,9858,4314,3/14/23,2:37:47 PM
5320,112,Salmon Roll,Asian,14.95,9867,4317,3/14/23,3:50:39 PM
5321,112,Salmon Roll,Asian,14.95,9906,4341,3/14/23,7:05:47 PM
5322,112,Salmon Roll,Asian,14.95,9909,4342,3/14/23,7:43:00 PM
